"Table Name","Table Descripition","Property Name","DICTIONARYNAME","ATTRIBUTE","Data Type","Multi-Valued","Code File","SB+ Code Table","Conversion Code","Dec. Places","OWNER  SID","CREATEDBY","CREATEDON","MODIFIEDON"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Mth Grs Cost Cmp","LAST.MTH.GRS.COST.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Mth Grs Sales","LAST.MTH.GRS.SALES","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Mth Grs Units","LAST.MTH.GRS.UNITS","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Mth Grs Units Cmp","LAST.MTH.GRS.UNITS.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Mth Rtn Com","LAST.MTH.RTN.COM","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Mth Rtn Cost","LAST.MTH.RTN.COST","0","Numeric","No","","","","4","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Mth Rtn Cost Cmp","LAST.MTH.RTN.COST.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Mth Rtn Sales","LAST.MTH.RTN.SALES","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Mth Rtn Units","LAST.MTH.RTN.UNITS","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Mth Rtn Units Cmp","LAST.MTH.RTN.UNITS.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Qtr Grs Com","LAST.QTR.GRS.COM","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Qtr Grs Cost","LAST.QTR.GRS.COST","0","Numeric","No","","","","4","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Qtr Grs Cost Cmp","LAST.QTR.GRS.COST.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Qtr Grs Sales","LAST.QTR.GRS.SALES","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Qtr Grs Units","LAST.QTR.GRS.UNITS","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Qtr Grs Units Cmp","LAST.QTR.GRS.UNITS.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Qtr Rtn Com","LAST.QTR.RTN.COM","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Qtr Rtn Cost","LAST.QTR.RTN.COST","0","Numeric","No","","","","4","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Qtr Rtn Cost Cmp","LAST.QTR.RTN.COST.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Qtr Rtn Sales","LAST.QTR.RTN.SALES","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Qtr Rtn Units","LAST.QTR.RTN.UNITS","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Qtr Rtn Units Cmp","LAST.QTR.RTN.UNITS.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Tw Grs Com","LAST.TW.GRS.COM","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Tw Grs Cost","LAST.TW.GRS.COST","0","Numeric","No","","","","4","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Tw Grs Cost Cmp","LAST.TW.GRS.COST.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Tw Grs Sales","LAST.TW.GRS.SALES","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Tw Grs Units","LAST.TW.GRS.UNITS","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Tw Grs Units Cmp","LAST.TW.GRS.UNITS.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Tw Rtn Com","LAST.TW.RTN.COM","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Tw Rtn Cost","LAST.TW.RTN.COST","0","Numeric","No","","","","4","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Tw Rtn Cost Cmp","LAST.TW.RTN.COST.CMP","0","Numeric","No","","","","4","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Tw Rtn Sales","LAST.TW.RTN.SALES","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Tw Rtn Units","LAST.TW.RTN.UNITS","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Tw Rtn Units Cmp","LAST.TW.RTN.UNITS.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Grs Com","LAST.YR.GRS.COM","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Grs Cost","LAST.YR.GRS.COST","0","Numeric","No","","","","4","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Grs Cost Cmp","LAST.YR.GRS.COST.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Grs Sales","LAST.YR.GRS.SALES","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Grs Units","LAST.YR.GRS.UNITS","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Grs Units Cmp","LAST.YR.GRS.UNITS.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Rtn Com","LAST.YR.RTN.COM","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Rtn Cost","LAST.YR.RTN.COST","0","Numeric","No","","","","4","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Rtn Cost Cmp","LAST.YR.RTN.COST.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Rtn Sales","LAST.YR.RTN.SALES","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Rtn Units","LAST.YR.RTN.UNITS","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Rtn Units Cmp","LAST.YR.RTN.UNITS.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Tm Grs Com","LAST.YR.TM.GRS.COM","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Tm Grs Cost","LAST.YR.TM.GRS.COST","0","Numeric","No","","","","4","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Tm Grs Cost Cmp","LAST.YR.TM.GRS.COST.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Tm Grs Sales","LAST.YR.TM.GRS.SALES","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Tm Grs Units","LAST.YR.TM.GRS.UNITS","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Tm Grs Units Cmp","LAST.YR.TM.GRS.UNITS.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Tm Rtn Com","LAST.YR.TM.RTN.COM","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Tm Rtn Cost","LAST.YR.TM.RTN.COST","0","Numeric","No","","","","4","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Tm Rtn Cost Cmp","LAST.YR.TM.RTN.COST.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Tm Rtn Sales","LAST.YR.TM.RTN.SALES","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Tm Rtn Units","LAST.YR.TM.RTN.UNITS","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Tm Rtn Units Cmp","LAST.YR.TM.RTN.UNITS.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Tw Grs Com","LAST.YR.TW.GRS.COM","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Tw Grs Cost","LAST.YR.TW.GRS.COST","0","Numeric","No","","","","4","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Tw Grs Cost Cmp","LAST.YR.TW.GRS.COST.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Tw Grs Sales","LAST.YR.TW.GRS.SALES","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Tw Grs Units","LAST.YR.TW.GRS.UNITS","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Tw Grs Units Cmp","LAST.YR.TW.GRS.UNITS.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Tw Rtn Com","LAST.YR.TW.RTN.COM","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Tw Rtn Cost","LAST.YR.TW.RTN.COST","0","Numeric","No","","","","4","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Tw Rtn Cost Cmp","LAST.YR.TW.RTN.COST.CMP","0","Numeric","No","","","","4","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Tw Rtn Sales","LAST.YR.TW.RTN.SALES","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Tw Rtn Units","LAST.YR.TW.RTN.UNITS","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Tw Rtn Units Cmp","LAST.YR.TW.RTN.UNITS.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Ytd Grs Com","LAST.YR.YTD.GRS.COM","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Ytd Grs Cost","LAST.YR.YTD.GRS.COST","0","Numeric","No","","","","4","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Ytd Grs Cost Cmp","LAST.YR.YTD.GRS.COST.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Ytd Grs Sales","LAST.YR.YTD.GRS.SALES","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Ytd Grs Units","LAST.YR.YTD.GRS.UNITS","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Ytd Grs Units Cmp","LAST.YR.YTD.GRS.UNITS.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Ytd Rtn Com","LAST.YR.YTD.RTN.COM","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Ytd Rtn Cost","LAST.YR.YTD.RTN.COST","0","Numeric","No","","","","4","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Ytd Rtn Cost Cmp","LAST.YR.YTD.RTN.COST.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Ytd Rtn Sales","LAST.YR.YTD.RTN.SALES","0","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Ytd Rtn Units","LAST.YR.YTD.RTN.UNITS","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Last Yr Ytd Rtn Units Cmp","LAST.YR.YTD.RTN.UNITS.CMP","0","Numeric","No","","","","0","lwulf","Louis Wulf","2012-05-24","2012-05-24"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Ltd Grs Amt","LTD.GRS.AMT","30","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-28","2012-05-28"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Ltd Grs Com","LTD.GRS.COM","34","Numeric","No","","","","2","lwulf","Louis Wulf","2012-05-28","2012-05-28"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Ltd Grs Cst","LTD.GRS.CST","32","Numeric","No","","","","4","lwulf","Louis Wulf","2012-05-28","2012-05-28"
"Book Sales by Product by Customer Summary","Book sales summary by product by customer","Ltd Grs Cst Cmp","LTD.GRS.CST.CMP","38","Numeric","No","","","","4","lwulf","Louis Wulf","2012-05-28","2012-05-28"
